Vivienda;Precio;Numero habitaciones;Metros cuadrados;Ciudad;Zona;Barrio;Garaje;Descripcion;Regimen
Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona;2500;3 hab.;100 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Entreplanta con ascensor;Alquiler
Ático en calle de Buenos Aires, L'Antiga Esquerra de l'Eixample, Barcelona;2960;2 hab.;133 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª exterior con ascensor;Alquiler
Ático en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona;2530;1 hab.;78 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, 178, L'Antiga Esquerra de l'Eixample, Barcelona;1650;3 hab.;86 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª interior con ascensor;Alquiler
Piso en calle de París, L'Antiga Esquerra de l'Eixample, Barcelona;2920;3 hab.;95 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona;3020;3 hab.;110 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona;3820;3 hab.;113 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2355;2 hab.;84 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;3030;3 hab.;98 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona;2655;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;2485;2 hab.;60 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona;2455;1 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;2205;2 hab.;83 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona;2520;2 hab.;80 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona;2450;2 hab.;80 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona;2535;2 hab.;75 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Còrsega, L'Antiga Esquerra de l'Eixample, Barcelona;2460;2 hab.;76 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona;3495;2 hab.;105 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;3475;3 hab.;115 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona;2655;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona;3270;3 hab.;100 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;2810;2 hab.;63 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de París, L'Antiga Esquerra de l'Eixample, Barcelona;2310;2 hab.;70 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Estudio en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona;2555;no definido;50 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona;2090;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;2150;1 hab.;50 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;3145;3 hab.;130 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Còrsega, L'Antiga Esquerra de l'Eixample, Barcelona;2700;2 hab.;74 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona;3655;3 hab.;131 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;3170;2 hab.;66 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª interior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2105;2 hab.;58 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª interior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2510;2 hab.;66 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2750;2 hab.;84 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Muntaner, L'Antiga Esquerra de l'Eixample, Barcelona;2215;2 hab.;62 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª interior con ascensor;Alquiler
Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona;3535;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle del Rosselló, L'Antiga Esquerra de l'Eixample, Barcelona;2455;2 hab.;95 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Còrsega, L'Antiga Esquerra de l'Eixample, Barcelona;2505;2 hab.;74 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;3045;3 hab.;96 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2360;2 hab.;58 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª interior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2455;2 hab.;67 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª interior con ascensor;Alquiler
Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona;3270;3 hab.;100 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Còrsega, L'Antiga Esquerra de l'Eixample, Barcelona;2390;2 hab.;73 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona;2520;2 hab.;80 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;3240;3 hab.;112 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;2150;1 hab.;50 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona;2215;2 hab.;73 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Entreplanta exterior con ascensor;Alquiler
Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona;2535;2 hab.;75 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;2485;2 hab.;60 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona;3535;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2345;3 hab.;69 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona;2655;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona;2090;2 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Còrsega, L'Antiga Esquerra de l'Eixample, Barcelona;2700;2 hab.;74 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2750;2 hab.;84 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2605;3 hab.;69 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2510;2 hab.;66 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Ático en avenida Diagonal, L'Antiga Esquerra de l'Eixample, Barcelona;5055;2 hab.;187 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2685;3 hab.;69 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Muntaner, L'Antiga Esquerra de l'Eixample, Barcelona;2215;2 hab.;62 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª interior con ascensor;Alquiler
Piso en calle de Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona;2810;2 hab.;63 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Còrsega, L'Antiga Esquerra de l'Eixample, Barcelona;2460;2 hab.;76 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;3475;3 hab.;115 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;2335;2 hab.;76 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª interior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona;4765;3 hab.;150 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona;2455;1 hab.;90 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Estudio en calle de la Diputació, L'Antiga Esquerra de l'Eixample, Barcelona;2555;no definido;50 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, L'Antiga Esquerra de l'Eixample, Barcelona;3125;3 hab.;66 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle d'Enric Granados, L'Antiga Esquerra de l'Eixample, Barcelona;3655;3 hab.;131 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona;2990;1 hab.;100 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 2ª interior con ascensor;Alquiler
Piso en calle de Balmes, L'Antiga Esquerra de l'Eixample, Barcelona;2775;1 hab.;60 m²;barcelona;eixample;l-antiga-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;2500;2 hab.;78 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Eixample Esquerra, junto a Estació de Sants, La Nova Esquerra de l'Eixample, Barcelona;2650;3 hab.;88 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 7ª exterior con ascensor;Alquiler
Piso en calle de la Diputació, 99, La Nova Esquerra de l'Eixample, Barcelona;1200;3 hab.;70 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 3ª interior sin ascensor;Alquiler
Piso en calle de Còrsega, 77, La Nova Esquerra de l'Eixample, Barcelona;3200;4 hab.;75 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida de Roma, La Nova Esquerra de l'Eixample, Barcelona;1300;1 hab.;50 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Ático en calle de arago, La Nova Esquerra de l'Eixample, Barcelona;2855;2 hab.;95 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle de Provença, La Nova Esquerra de l'Eixample, Barcelona;1375;3 hab.;111 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 4ª sin ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;1850;1 hab.;50 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 2ª interior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, La Nova Esquerra de l'Eixample, Barcelona;2500;3 hab.;90 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;Garaje incluido;Planta 7ª exterior con ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;1800;3 hab.;106 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle del Comte d'Urgell, 165, La Nova Esquerra de l'Eixample, Barcelona;1950;4 hab.;108 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 4ª exterior con ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;2000;2 hab.;65 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª exterior sin ascensor;Alquiler
Ático en calle de Calàbria, 201, La Nova Esquerra de l'Eixample, Barcelona;1240;2 hab.;74 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 5ª interior con ascensor;Alquiler
Piso en calle de Calàbria, La Nova Esquerra de l'Eixample, Barcelona;1800;3 hab.;106 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Viladomat, La Nova Esquerra de l'Eixample, Barcelona;2200;2 hab.;88 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No; exterior con ascensor;Alquiler
Piso en calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona;1800;3 hab.;98 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª con ascensor;Alquiler
Piso en calle de Tarragona, 84, La Nova Esquerra de l'Eixample, Barcelona;2150;3 hab.;85 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No; con ascensor;Alquiler
Piso en paris, La Nova Esquerra de l'Eixample, Barcelona;1800;2 hab.;78 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;Garaje incluido;Planta 1ª exterior con ascensor;Alquiler
Piso en calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona;2350;2 hab.;76 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona;1900;3 hab.;91 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;Garaje opc. 240 €/mes;Planta 5ª exterior con ascensor;Alquiler
Piso en concell de cente, 179, La Nova Esquerra de l'Eixample, Barcelona;2210;1 hab.;65 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 2ª exterior con ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;2200;3 hab.;70 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No; sin ascensor;Alquiler
Piso en calle de Calàbria, 262, La Nova Esquerra de l'Eixample, Barcelona;3000;3 hab.;120 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Tarragona, 84, La Nova Esquerra de l'Eixample, Barcelona;2150;3 hab.;85 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No; con ascensor;Alquiler
Piso en calle d'Entença, 150, La Nova Esquerra de l'Eixample, Barcelona;2700;1 hab.;40 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No; sin ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;1850;1 hab.;50 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 2ª interior con ascensor;Alquiler
Piso en calle de Rocafort, La Nova Esquerra de l'Eixample, Barcelona;2830;3 hab.;186 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Ático en calle d'Aragó, 47, La Nova Esquerra de l'Eixample, Barcelona;1094;2 hab.;60 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 5ª interior con ascensor;Alquiler
Ático en La Nova Esquerra de l'Eixample, Barcelona;3900;3 hab.;107 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 8ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, La Nova Esquerra de l'Eixample, Barcelona;2800;3 hab.;147 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle del Comte Borrell, La Nova Esquerra de l'Eixample, Barcelona;2100;3 hab.;101 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 5ª exterior con ascensor;Alquiler
Piso en La Nova Esquerra de l'Eixample, Barcelona;2000;3 hab.;89 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No; exterior con ascensor;Alquiler
Piso en calle de Viladomat, La Nova Esquerra de l'Eixample, Barcelona;2250;3 hab.;84 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 7ª exterior con ascensor;Alquiler
Piso en Gran Via de les Corts Catalanes, La Nova Esquerra de l'Eixample, Barcelona;3270;4 hab.;133 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Rocafort, La Nova Esquerra de l'Eixample, Barcelona;2650;1 hab.;52 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 2ª interior con ascensor;Alquiler
Piso en calle d'Aragó, La Nova Esquerra de l'Eixample, Barcelona;2000;3 hab.;85 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 10ª exterior con ascensor;Alquiler
Piso en calle de calàbria, La Nova Esquerra de l'Eixample, Barcelona;1650;2 hab.;60 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de la Diputació, La Nova Esquerra de l'Eixample, Barcelona;2450;1 hab.;70 m²;barcelona;eixample;la-nova-esquerra-de-l-eixample;No;Entreplanta exterior sin ascensor;Alquiler
