id_municipio,id_provincia,municipio,provincia,reg_autonomos,reg_general,total
42054,42,CARRASCOSA DE LA SIERRA,SORIA,0,5,1
42055,42,CASAREJOS,SORIA,12,21,33
42056,42,CASTILFRIO DE LA SIERRA,SORIA,5,5,3
42057,42,CASTILRUIZ,SORIA,24,35,61
42058,42,CASTILLEJO DE ROBLEDO,SORIA,11,19,32
42059,42,CENTENERA DE ANDALUZ,SORIA,5,5,2
42060,42,CERBON,SORIA,5,5,2
42061,42,CIDONES,SORIA,24,29,55
42062,42,CIGUDOSA,SORIA,5,5,2
42063,42,CIHUELA,SORIA,6,0,7
42064,42,CIRIA,SORIA,8,5,9
42065,42,CIRUJALES DEL RIO,SORIA,5,5,2
42068,42,COSCURITA,SORIA,15,0,16
42069,42,COVALEDA,SORIA,144,155,319
42070,42,CUBILLA,SORIA,5,5,3
42071,42,CUBO DE LA SOLANA,SORIA,16,137,154
42073,42,CUEVA DE AGREDA,SORIA,5,5,2
42075,42,DEVANOS,SORIA,5,5,4
42076,42,DEZA,SORIA,32,8,40
42078,42,DURUELO DE LA SIERRA,SORIA,113,121,241
42079,42,ESCOBOSA DE ALMAZAN,SORIA,5,5,2
42080,42,ESPEJA DE SAN MARCELINO,SORIA,21,14,35
42081,42,ESPEJON,SORIA,19,15,36
42082,42,ESTEPA DE SAN JUAN,SORIA,5,5,2
42083,42,FRECHILLA DE ALMAZAN,SORIA,5,9,10
42084,42,FRESNO DE CARACENA,SORIA,5,5,2
42085,42,FUENTEARMEGIL,SORIA,13,5,16
42086,42,FUENTECAMBRON,SORIA,9,5,10
42087,42,FUENTECANTOS,SORIA,5,5,2
42088,42,FUENTELMONGE,SORIA,10,5,11
42089,42,FUENTELSAZ DE SORIA,SORIA,6,5,7
42090,42,FUENTEPINILLA,SORIA,16,5,18
42092,42,FUENTES DE MAGAÑA,SORIA,7,5,8
42093,42,FUENTESTRUN,SORIA,5,26,27
42094,42,GARRAY,SORIA,71,519,592
42095,42,GOLMAYO,SORIA,260,1022,1294
42096,42,GOMARA,SORIA,27,24,53
42097,42,GORMAZ,SORIA,0,5,2
42098,42,HERRERA DE SORIA,SORIA,5,5,2
42100,42,HINOJOSA DEL CAMPO,SORIA,5,5,6
42103,42,LANGA DE DUERO,SORIA,76,157,235
42105,42,LICERAS,SORIA,11,5,12
42106,42,LOSILLA (LA),SORIA,0,5,1
42107,42,MAGAÑA,SORIA,11,5,12
42108,42,MAJAN,SORIA,5,0,2
42110,42,MATALEBRERAS,SORIA,13,77,90
42111,42,MATAMALA DE ALMAZAN,SORIA,26,29,56
42113,42,MEDINACELI,SORIA,75,331,412
42115,42,MIÑO DE MEDINACELI,SORIA,14,5,20
42116,42,MIÑO DE SAN ESTEBAN,SORIA,6,26,33
42117,42,MOLINOS DE DUERO,SORIA,12,51,63
42118,42,MOMBLONA,SORIA,5,0,1
42119,42,MONTEAGUDO DE LAS VICARI,SORIA,19,32,52
42120,42,MONTEJO DE TIERMES,SORIA,21,11,34
42121,42,MONTENEGRO DE CAMEROS,SORIA,8,5,9
42123,42,MORON DE ALMAZAN,SORIA,18,58,78
42124,42,MURIEL DE LA FUENTE,SORIA,5,6,7
42125,42,MURIEL VIEJO,SORIA,5,10,12
42127,42,NAFRIA DE UCERO,SORIA,5,5,2
42128,42,NARROS,SORIA,5,5,3
42129,42,NAVALENO,SORIA,75,153,234
42130,42,NEPAS,SORIA,10,5,12
42131,42,NOLAY,SORIA,7,5,8
42132,42,NOVIERCAS,SORIA,25,13,39
42134,42,OLVEGA,SORIA,232,2594,2836
42135,42,ONCALA,SORIA,9,10,19
42139,42,PINILLA DEL CAMPO,SORIA,5,5,2
42140,42,PORTILLO DE SORIA,SORIA,5,5,2
42141,42,POVEDA DE SORIA (LA),SORIA,10,5,11
42142,42,POZALMURO,SORIA,7,5,8
42144,42,QUINTANA REDONDA,SORIA,49,50,101
42145,42,QUINTANAS DE GORMAZ,SORIA,10,6,17
42148,42,QUIÑONERIA (LA),SORIA,5,5,2
42149,42,RABANOS (LOS),SORIA,37,380,419
42151,42,REBOLLAR,SORIA,5,5,2
42152,42,RECUERDA,SORIA,17,5,19
42153,42,RELLO,SORIA,5,5,2
42154,42,RENIEBLAS,SORIA,10,5,11
42155,42,RETORTILLO DE SORIA,SORIA,17,11,28
42156,42,REZNOS,SORIA,8,5,9
42157,42,RIBA DE ESCALOTE (LA),SORIA,5,5,2
42158,42,RIOSECO DE SORIA,SORIA,13,11,24
42159,42,ROLLAMIENTA,SORIA,6,5,7
42160,42,ROYO (EL),SORIA,30,65,96
42161,42,SALDUERO,SORIA,13,10,24
42162,42,SAN ESTEBAN DE GORMAZ,SORIA,290,650,1064
42163,42,SAN FELICES,SORIA,5,5,3
42164,42,SAN LEONARDO DE YAGUE,SORIA,149,377,543
42165,42,SAN PEDRO MANRIQUE,SORIA,49,225,276
42166,42,SANTA CRUZ DE YANGUAS,SORIA,8,5,9
42167,42,SANTA MARIA DE HUERTA,SORIA,32,36,69
42168,42,SANTA MARIA DE LAS HOYAS,SORIA,15,6,21
42171,42,SERON DE NAGIMA,SORIA,20,14,35
42172,42,SOLIEDRA,SORIA,6,5,7
42173,42,SORIA,SORIA,2608,19893,23093
42174,42,SOTILLO DEL RINCON,SORIA,19,16,36
42175,42,SUELLACABRAS,SORIA,7,5,9
42176,42,TAJAHUERCE,SORIA,5,5,2
42177,42,TAJUECO,SORIA,9,5,11
42178,42,TALVEILA,SORIA,5,5,2
42181,42,TARDELCUENDE,SORIA,42,25,69
42182,42,TARODA,SORIA,7,5,9
42183,42,TEJADO,SORIA,15,5,20
42184,42,TORLENGUA,SORIA,9,5,10
42185,42,TORREBLACOS,SORIA,5,5,2
42187,42,TORRUBIA DE SORIA,SORIA,18,6,25
42188,42,TREVAGO,SORIA,5,56,58
42189,42,UCERO,SORIA,12,35,47
42190,42,VADILLO,SORIA,5,8,13
42191,42,VALDEAVELLANO DE TERA,SORIA,25,34,60
42192,42,VALDEGEÑA,SORIA,5,6,8
42193,42,VALDELAGUA DEL CERRO,SORIA,0,5,1
42194,42,VALDEMALUQUE,SORIA,15,8,24
42195,42,VALDENEBRO,SORIA,5,5,7
42196,42,VALDEPRADO,SORIA,0,5,1
42197,42,VALDERRODILLA,SORIA,6,5,8
42198,42,VALTAJEROS,SORIA,5,5,2
42200,42,VELAMAZAN,SORIA,13,5,19
42201,42,VELILLA DE LA SIERRA,SORIA,0,5,2
42202,42,VELILLA DE LOS AJOS,SORIA,5,0,1
42204,42,VIANA DE DUERO,SORIA,18,8,26
42205,42,VILLACIERVOS,SORIA,6,5,11
42206,42,VILLANUEVA DE GORMAZ,SORIA,0,5,1
42207,42,VILLAR DEL ALA,SORIA,5,5,2
42208,42,VILLAR DEL CAMPO,SORIA,5,7,8
42209,42,VILLAR DEL RIO,SORIA,22,7,31
42211,42,VILLARES DE SORIA (LOS),SORIA,6,10,16
42212,42,VILLASAYAS,SORIA,20,37,57
42213,42,VILLASECA DE ARCIEL,SORIA,5,5,6
42215,42,VINUESA,SORIA,117,125,244
42216,42,VIZMANOS,SORIA,5,5,2
42217,42,VOZMEDIANO,SORIA,5,14,15
42218,42,YANGUAS,SORIA,8,9,17
42219,42,YELO,SORIA,6,5,8
43001,43,AIGUAMURCIA,TARRAGONA,117,176,313
43002,43,ALBINYANA,TARRAGONA,136,179,317
43003,43,ALBIOL (L'),TARRAGONA,39,8,49
43004,43,ALCANAR,TARRAGONA,832,1157,2475
43005,43,ALCOVER,TARRAGONA,381,1241,1657
43006,43,ALDOVER,TARRAGONA,52,77,138
43007,43,ALEIXAR (L'),TARRAGONA,70,38,120
43008,43,ALFARA DE CARLES,TARRAGONA,33,18,52
43009,43,ALFORJA,TARRAGONA,124,191,325
43010,43,ALIO,TARRAGONA,40,250,296
43011,43,ALMOSTER,TARRAGONA,168,73,255
43012,43,ALTAFULLA,TARRAGONA,423,895,1354
43013,43,AMETLLA DE MAR (L'),TARRAGONA,570,1253,2155
43014,43,AMPOSTA,TARRAGONA,1665,7437,9475
43015,43,ARBOLI,TARRAGONA,15,12,27
43016,43,L'ARBOÇ,TARRAGONA,256,2284,2566
43017,43,ARGENTERA (L'),TARRAGONA,9,6,15
43018,43,ARNES,TARRAGONA,45,63,110
43019,43,ASCO,TARRAGONA,75,310,395
43020,43,BANYERES DEL PENEDES,TARRAGONA,175,613,799
43021,43,BARBERA DE LA CONCA,TARRAGONA,35,41,78
43022,43,BATEA,TARRAGONA,338,245,615
43023,43,BELLMUNT DEL PRIORAT,TARRAGONA,24,41,77
43024,43,BELLVEI,TARRAGONA,136,1352,1502
43025,43,BENIFALLET,TARRAGONA,75,95,172
43026,43,BENISSANET,TARRAGONA,109,77,239
43027,43,BISBAL DE FALSET (LA),TARRAGONA,42,11,55
43028,43,BISBAL DEL PENEDES (LA),TARRAGONA,206,970,1192
43029,43,BLANCAFORT,TARRAGONA,33,28,66
43030,43,BONASTRE,TARRAGONA,54,30,98
43031,43,BORGES DEL CAMP (LES),TARRAGONA,133,355,517
43032,43,BOT,TARRAGONA,72,75,157
43033,43,BOTARELL,TARRAGONA,84,102,209
43034,43,BRAFIM,TARRAGONA,55,94,159
43035,43,CABACES,TARRAGONA,33,24,64
43036,43,CABRA DEL CAMP,TARRAGONA,70,72,154
43037,43,CALAFELL,TARRAGONA,1692,3529,5320
43038,43,CAMBRILS,TARRAGONA,2684,6523,9532
43039,43,CAPAFONTS,TARRAGONA,6,7,13
43040,43,CAPÇANES,TARRAGONA,41,46,94
43041,43,CASERES,TARRAGONA,30,17,48
43042,43,CASTELLVELL DEL CAMP,TARRAGONA,253,157,426
43043,43,CATLLAR (EL),TARRAGONA,350,661,1045
43044,43,SENIA (LA),TARRAGONA,435,1376,1856
43045,43,COLLDEJOU,TARRAGONA,13,7,21
43046,43,CONESA,TARRAGONA,5,17,22
43047,43,CONSTANTI,TARRAGONA,258,6096,6368
43048,43,CORBERA D'EBRE,TARRAGONA,129,76,225
43049,43,CORNUDELLA DE MONTSANT,TARRAGONA,105,165,286
43050,43,CREIXELL,TARRAGONA,237,666,920
43051,43,CUNIT,TARRAGONA,682,1278,1984
43052,43,XERTA,TARRAGONA,88,120,214
43053,43,DUESAIGUES,TARRAGONA,12,10,23
43054,43,ESPLUGA DE FRANCOLI (L'),TARRAGONA,270,749,1045
43055,43,FALSET,TARRAGONA,214,628,922
43056,43,FATARELLA (LA),TARRAGONA,112,75,189
43057,43,FEBRO (LA),TARRAGONA,5,5,2
43058,43,FIGUERA (LA),TARRAGONA,16,5,23
43059,43,FIGUEROLA DEL CAMP,TARRAGONA,24,60,89
43060,43,FLIX,TARRAGONA,160,475,667
43061,43,FORES,TARRAGONA,5,5,2
43062,43,FREGINALS,TARRAGONA,23,11,44
43063,43,GALERA (LA),TARRAGONA,93,112,223
43064,43,GANDESA,TARRAGONA,286,873,1186
43065,43,GARCIA,TARRAGONA,45,32,79
43066,43,GARIDELLS (ELS),TARRAGONA,21,60,94
43067,43,GINESTAR,TARRAGONA,77,55,149
43068,43,GODALL,TARRAGONA,74,45,136
43069,43,GRATALLOPS,TARRAGONA,28,207,246
43070,43,GUIAMETS (ELS),TARRAGONA,33,42,76
43071,43,HORTA DE SANT JOAN,TARRAGONA,160,120,282
43072,43,EL LLOAR,TARRAGONA,10,12,24
43073,43,LLORAC,TARRAGONA,8,17,25
43074,43,LLORENÇ DEL PENEDES,TARRAGONA,174,671,847
43075,43,MARGALEF,TARRAGONA,14,14,29
43076,43,MARÇA,TARRAGONA,50,31,102
43077,43,MAS DE BARBERANS,TARRAGONA,66,28,105
43078,43,MASDENVERGE,TARRAGONA,75,92,179
43079,43,MASLLORENÇ,TARRAGONA,32,125,164
43080,43,MASO (LA),TARRAGONA,25,11,36
43081,43,MASPUJOLS,TARRAGONA,51,54,107
43082,43,MASROIG (EL),TARRAGONA,58,79,148
43083,43,MILA (EL),TARRAGONA,18,5,23
43084,43,MIRAVET,TARRAGONA,81,44,153
43085,43,MOLAR (EL),TARRAGONA,22,42,70
43086,43,MONTBLANC,TARRAGONA,502,3632,4177
43088,43,MONTBRIO DEL CAMP,TARRAGONA,216,523,765
43089,43,MONTFERRI,TARRAGONA,36,34,71
43090,43,MONTMELL (EL),TARRAGONA,69,54,125
43091,43,MONT-RAL,TARRAGONA,18,25,43
43092,43,MONT-ROIG DEL CAMP,TARRAGONA,1033,2074,3277
43093,43,MORA D'EBRE,TARRAGONA,422,1582,2087
43094,43,MORA LA NOVA,TARRAGONA,213,376,638
43095,43,MORELL (EL),TARRAGONA,201,1684,1891
43096,43,MORERA DE MONTSANT (LA),TARRAGONA,17,43,62
43097,43,NOU DE GAIA (LA),TARRAGONA,41,31,74
43098,43,NULLES,TARRAGONA,43,47,92
43099,43,PALMA D'EBRE (LA),TARRAGONA,53,22,76
43100,43,PALLARESOS (ELS),TARRAGONA,298,370,678
43101,43,PASSANANT,TARRAGONA,22,12,34
43102,43,PAULS,TARRAGONA,40,20,61
43103,43,PERAFORT,TARRAGONA,64,491,557
43104,43,PERELLO (EL),TARRAGONA,344,659,1049
43105,43,PILES (LES),TARRAGONA,24,9,35
43106,43,PINELL DE BRAI (EL),TARRAGONA,107,124,233
43107,43,PIRA,TARRAGONA,34,34,74
43108,43,PLA DE SANTA MARIA (EL),TARRAGONA,151,1156,1315
43109,43,POBLA DE MAFUMET (LA),TARRAGONA,141,1957,2100
43110,43,POBLA DE MASSALUCA (LA),TARRAGONA,37,45,83
43111,43,POBLA DE MONTORNES (LA),TARRAGONA,206,360,574
43112,43,POBOLEDA,TARRAGONA,38,48,110
43113,43,PONT D'ARMENTERA (EL),TARRAGONA,35,103,146
43114,43,PORRERA,TARRAGONA,76,53,148
43115,43,PRADELL DE LA TEIXETA,TARRAGONA,17,20,37
43116,43,PRADES,TARRAGONA,74,150,226
43117,43,PRAT DE COMTE,TARRAGONA,10,11,26
43118,43,PRATDIP,TARRAGONA,53,50,109
43119,43,PUIGPELAT,TARRAGONA,62,821,889
43120,43,QUEROL,TARRAGONA,36,16,58
43121,43,RASQUERA,TARRAGONA,80,57,150
43122,43,RENAU,TARRAGONA,7,5,9
43123,43,REUS,TARRAGONA,6038,36466,43316
43124,43,RIBA (LA),TARRAGONA,31,388,421
43125,43,RIBA-ROJA D'EBRE,TARRAGONA,58,84,149
43126,43,RIERA DE GAIA (LA),TARRAGONA,146,333,492
43127,43,RIUDECANYES,TARRAGONA,113,93,226
43128,43,RIUDECOLS,TARRAGONA,70,489,570
43129,43,RIUDOMS,TARRAGONA,511,1587,2189
43130,43,ROCAFORT DE QUERALT,TARRAGONA,21,15,37
43131,43,RODA DE BARA,TARRAGONA,517,1645,2200
43132,43,RODONYA,TARRAGONA,34,90,135
43133,43,ROQUETES,TARRAGONA,543,998,1632
43134,43,ROURELL (EL),TARRAGONA,26,59,86
43135,43,SALOMO,TARRAGONA,52,161,229
43136,43,RÀPITA (LA),TARRAGONA,1043,2904,4390
43137,43,SANT JAUME DELS DOMENYS,TARRAGONA,181,503,698
43138,43,SANTA BARBARA,TARRAGONA,338,484,907
43139,43,SANTA COLOMA DE QUERALT,TARRAGONA,285,797,1096
43140,43,SANTA OLIVA,TARRAGONA,168,3454,3635
43141,43,SANTA PERPETUA DE GAIA,TARRAGONA,5,34,36
43142,43,SARRAL,TARRAGONA,120,1265,1401
43143,43,SAVALLA DEL COMTAT,TARRAGONA,7,5,12
43144,43,SECUITA (LA),TARRAGONA,131,87,237
43145,43,SELVA DEL CAMP (LA),TARRAGONA,380,2799,3217
43146,43,SENAN,TARRAGONA,5,5,2
43147,43,SOLIVELLA,TARRAGONA,68,38,107
43148,43,TARRAGONA,TARRAGONA,6666,83954,92376
43149,43,TIVENYS,TARRAGONA,104,62,178
43150,43,TIVISSA,TARRAGONA,156,129,314
43151,43,TORRE DE FONTAUBELLA (LA,TARRAGONA,9,7,18
43152,43,TORRE DE L'ESPANYOL (LA),TARRAGONA,52,37,109
43153,43,TORREDEMBARRA,TARRAGONA,1087,2770,3991
43154,43,TORROJA DEL PRIORAT,TARRAGONA,16,33,59
43155,43,TORTOSA,TARRAGONA,2128,14417,17152
43156,43,ULLDECONA,TARRAGONA,468,1748,2292
43157,43,ULLDEMOLINS,TARRAGONA,42,23,66
43158,43,VALLCLARA,TARRAGONA,9,17,26
43159,43,VALLFOGONA DE RIUCORB,TARRAGONA,7,49,56
43160,43,VALLMOLL,TARRAGONA,129,423,568
43161,43,VALLS,TARRAGONA,1436,10617,12234
43162,43,VANDELLOS I L'HOSPITALET,TARRAGONA,380,3168,3605
43163,43,VENDRELL (EL),TARRAGONA,2276,11649,14088
43164,43,VESPELLA DE GAIA,TARRAGONA,24,33,63
43165,43,VILABELLA,TARRAGONA,57,218,284
43166,43,VILALLONGA DEL CAMP,TARRAGONA,131,445,592
43167,43,VILANOVA D'ESCORNALBOU,TARRAGONA,58,76,144
43168,43,VILANOVA DE PRADES,TARRAGONA,15,21,37
43169,43,VILAPLANA,TARRAGONA,49,42,104
43170,43,VILA-RODONA,TARRAGONA,99,249,379
43171,43,VILA-SECA,TARRAGONA,1124,10649,11831
43172,43,VILAVERD,TARRAGONA,21,32,54
43173,43,VILELLA ALTA (LA),TARRAGONA,11,22,42
43174,43,VILELLA BAIXA (LA),TARRAGONA,26,17,56
43175,43,VILALBA DELS ARCS,TARRAGONA,106,94,206
43176,43,VIMBODI,TARRAGONA,69,85,160
43177,43,VINEBRE,TARRAGONA,38,47,95
43178,43,VINYOLS I ELS ARCS,TARRAGONA,171,514,737
43901,43,DELTEBRE,TARRAGONA,947,2301,3522
43902,43,SANT JAUME D'ENVEJA,TARRAGONA,287,282,650
43903,43,CAMARLES,TARRAGONA,314,1029,1404
43904,43,ALDEA (L'),TARRAGONA,367,1267,1798
43905,43,SALOU,TARRAGONA,2097,12223,14461
43906,43,AMPOLLA (L'),TARRAGONA,293,566,935
43907,43,CANONJA (LA),TARRAGONA,278,4191,4479
44001,44,ABABUJ,TERUEL,11,5,13
44002,44,ABEJUELA,TERUEL,5,5,6
44003,44,AGUATON,TERUEL,5,5,2
44004,44,AGUAVIVA,TERUEL,55,89,146
44005,44,AGUILAR DEL ALFAMBRA,TERUEL,10,7,18
44006,44,ALACON,TERUEL,21,6,28
44007,44,ALBA,TERUEL,13,26,45
44008,44,ALBALATE DEL ARZOBISPO,TERUEL,140,464,625
44009,44,ALBARRACIN,TERUEL,147,316,465
44010,44,ALBENTOSA,TERUEL,38,238,278
44011,44,ALCAINE,TERUEL,5,5,2
44012,44,ALCALA DE LA SELVA,TERUEL,54,58,114
44013,44,ALCAÑIZ,TERUEL,1374,5920,7539
44014,44,ALCORISA,TERUEL,248,580,854
44016,44,ALFAMBRA,TERUEL,37,30,69
44017,44,ALIAGA,TERUEL,42,40,84
44018,44,ALMOHAJA,TERUEL,0,5,1
44019,44,ALOBRAS,TERUEL,5,5,6
44020,44,ALPEÑES,TERUEL,6,0,6
44021,44,ALLEPUZ,TERUEL,22,14,37
44022,44,ALLOZA,TERUEL,59,49,110
44023,44,ALLUEVA,TERUEL,0,5,5
44025,44,ANDORRA,TERUEL,460,1101,1609
44026,44,ARCOS DE LAS SALINAS,TERUEL,18,9,27
44027,44,ARENS DE LLEDO,TERUEL,30,8,38
44028,44,ARGENTE,TERUEL,28,7,37
44029,44,ARIÑO,TERUEL,23,257,283
44031,44,AZAILA,TERUEL,16,27,43
44032,44,BADENAS,TERUEL,5,5,2
44033,44,BAGUENA,TERUEL,26,11,38
44034,44,BAÑON,TERUEL,30,8,39
44035,44,BARRACHINA,TERUEL,14,8,23
44036,44,BEA,TERUEL,5,9,14
44037,44,BECEITE,TERUEL,83,102,185
44038,44,BELMONTE DE SAN JOSE,TERUEL,11,5,17
44039,44,BELLO,TERUEL,33,8,42
44040,44,BERGE,TERUEL,23,15,39
44041,44,BEZAS,TERUEL,7,5,8
44042,44,BLANCAS,TERUEL,26,5,32
44043,44,BLESA,TERUEL,7,5,8
44044,44,BORDON,TERUEL,16,15,31
44045,44,BRONCHALES,TERUEL,49,190,240
44046,44,BUEÑA,TERUEL,5,5,3
44047,44,BURBAGUENA,TERUEL,10,115,126
44048,44,CABRA DE MORA,TERUEL,7,5,9
44049,44,CALACEITE,TERUEL,150,177,334
44050,44,CALAMOCHA,TERUEL,458,1052,1532
44051,44,CALANDA,TERUEL,361,906,1441
44052,44,CALOMARDE,TERUEL,7,5,8
44053,44,CAMAÑAS,TERUEL,26,6,33
44054,44,CAMARENA DE LA SIERRA,TERUEL,14,16,30
44055,44,CAMARILLAS,TERUEL,12,5,14
44056,44,CAMINREAL,TERUEL,77,120,198
44059,44,CANTAVIEJA,TERUEL,125,173,305
44060,44,CAÑADA DE BENATANDUZ,TERUEL,9,5,10
44061,44,CAÑADA DE VERICH (LA),TERUEL,8,20,29
44062,44,CAÑADA VELLIDA,TERUEL,5,21,22
44063,44,CAÑIZAR DEL OLIVAR,TERUEL,5,41,47
44064,44,CASCANTE DEL RIO,TERUEL,5,5,2
44065,44,CASTEJON DE TORNOS,TERUEL,5,0,2
44066,44,CASTEL DE CABRA,TERUEL,10,5,11
44067,44,CASTELNOU,TERUEL,8,240,250
44068,44,CASTELSERAS,TERUEL,83,69,165
44070,44,CASTELLAR (EL),TERUEL,6,5,8
44071,44,CASTELLOTE,TERUEL,62,79,143
44074,44,CEDRILLAS,TERUEL,89,233,324
44075,44,CELADAS,TERUEL,44,15,61
44076,44,CELLA,TERUEL,209,881,1115
44077,44,CEROLLERA (LA),TERUEL,5,6,7
44080,44,CODOÑERA (LA),TERUEL,60,71,133
44082,44,CORBALAN,TERUEL,8,5,10
44084,44,CORTES DE ARAGON,TERUEL,7,5,13
44085,44,COSA,TERUEL,6,5,7
44086,44,CRETAS,TERUEL,77,71,149
44087,44,CRIVILLEN,TERUEL,8,5,10
44088,44,CUBA (LA),TERUEL,7,5,8
44089,44,CUBLA,TERUEL,5,5,2
44090,44,CUCALON,TERUEL,10,6,17
44092,44,CUERVO (EL),TERUEL,5,5,2
44093,44,CUEVAS DE ALMUDEN,TERUEL,18,8,27
44094,44,CUEVAS LABRADAS,TERUEL,8,5,10
44096,44,EJULVE,TERUEL,21,10,32
44097,44,ESCORIHUELA,TERUEL,14,5,16
44099,44,ESCUCHA,TERUEL,29,220,251
44100,44,ESTERCUEL,TERUEL,8,18,28
44101,44,FERRERUELA DE HUERVA,TERUEL,5,62,67
44102,44,FONFRIA,TERUEL,5,5,6
44103,44,FORMICHE ALTO,TERUEL,16,6,23
44105,44,FORNOLES,TERUEL,9,5,10
44106,44,FORTANETE,TERUEL,26,18,45
44107,44,FOZ-CALANDA,TERUEL,31,21,59
44108,44,FRESNEDA (LA),TERUEL,84,66,151
44109,44,FRIAS DE ALBARRACIN,TERUEL,7,5,8
44110,44,FUENFERRADA,TERUEL,5,0,1
44111,44,FUENTES-CALIENTES,TERUEL,16,5,23
44112,44,FUENTES-CLARAS,TERUEL,45,88,134
44113,44,FUENTES DE RUBIELOS,TERUEL,9,8,19
44114,44,FUENTESPALDA,TERUEL,42,53,97
44115,44,GALVE,TERUEL,30,8,46
44116,44,GARGALLO,TERUEL,8,31,40
44117,44,GEA DE ALBARRACIN,TERUEL,22,59,83
44118,44,GINEBROSA (LA),TERUEL,39,19,60
44119,44,GRIEGOS,TERUEL,13,5,15
44120,44,GUADALAVIAR,TERUEL,34,6,40
44121,44,GUDAR,TERUEL,19,10,29
44122,44,HIJAR,TERUEL,159,312,487
44123,44,HINOJOSA DE JARQUE,TERUEL,13,8,22
44124,44,HOZ DE LA VIEJA (LA),TERUEL,6,5,7
44125,44,HUESA DEL COMUN,TERUEL,5,5,2
44126,44,IGLESUELA DEL CID (LA),TERUEL,44,39,83
44127,44,JABALOYAS,TERUEL,6,5,7
44128,44,JARQUE DE LA VAL,TERUEL,5,5,4
44129,44,JATIEL,TERUEL,5,0,1
44130,44,JORCAS,TERUEL,9,0,10
44131,44,JOSA,TERUEL,5,5,2
44132,44,LAGUERUELA,TERUEL,10,5,11
44133,44,LANZUELA,TERUEL,5,5,2
44135,44,LIBROS,TERUEL,7,6,14
44136,44,LIDON,TERUEL,9,5,11
44137,44,LINARES DE MORA,TERUEL,36,37,74
44138,44,LOSCOS,TERUEL,14,7,22
44141,44,LLEDO,TERUEL,24,15,40
44142,44,MAICAS,TERUEL,5,5,2
44143,44,MANZANERA,TERUEL,69,115,191
44144,44,MARTIN DEL RIO,TERUEL,25,97,124
44145,44,MAS DE LAS MATAS,TERUEL,135,200,348
44146,44,MATA DE LOS OLMOS (LA),TERUEL,27,142,170
44147,44,MAZALEON,TERUEL,87,82,182
44148,44,MEZQUITA DE JARQUE,TERUEL,15,9,25
44149,44,MIRAMBEL,TERUEL,22,23,45
44150,44,MIRAVETE DE LA SIERRA,TERUEL,5,5,2
44151,44,MOLINOS,TERUEL,25,42,69
44152,44,MONFORTE DE MOYUELA,TERUEL,12,7,19
44153,44,MONREAL DEL CAMPO,TERUEL,223,810,1056
44154,44,MONROYO,TERUEL,57,94,153
44155,44,MONTALBAN,TERUEL,87,132,221
44156,44,MONTEAGUDO DEL CASTILLO,TERUEL,7,5,12
44157,44,MONTERDE DE ALBARRACIN,TERUEL,5,5,2
44158,44,MORA DE RUBIELOS,TERUEL,161,561,734
44159,44,MOSCARDON,TERUEL,8,5,9
44160,44,MOSQUERUELA,TERUEL,81,85,174
44161,44,MUNIESA,TERUEL,62,95,164
44163,44,NOGUERA,TERUEL,10,6,17
44164,44,NOGUERAS,TERUEL,5,5,2
44165,44,NOGUERUELAS,TERUEL,19,25,44
44167,44,OBON,TERUEL,5,5,3
44168,44,ODON,TERUEL,33,5,40
44169,44,OJOS NEGROS,TERUEL,51,11,63
44171,44,OLBA,TERUEL,18,16,35
44172,44,OLIETE,TERUEL,38,47,98
44173,44,OLMOS (LOS),TERUEL,7,5,8
44174,44,ORIHUELA DEL TREMEDAL,TERUEL,40,44,85
44175,44,ORRIOS,TERUEL,15,5,22
44176,44,PALOMAR DE ARROYOS,TERUEL,6,5,8
44177,44,PANCRUDO,TERUEL,15,9,26
44178,44,PARRAS DE CASTELLOTE (LA,TERUEL,10,5,11
44179,44,PEÑARROYA DE TASTAVINS,TERUEL,64,67,148
44180,44,PERACENSE,TERUEL,7,5,8
44181,44,PERALEJOS,TERUEL,9,5,11
44182,44,PERALES DEL ALFAMBRA,TERUEL,44,91,137
44183,44,PITARQUE,TERUEL,9,5,11
44184,44,PLOU,TERUEL,5,5,2
44185,44,POBO (EL),TERUEL,13,25,39
44187,44,PORTELLADA (LA),TERUEL,39,10,51
44189,44,POZONDON,TERUEL,5,5,2
44190,44,POZUEL DEL CAMPO,TERUEL,6,5,7
44191,44,PUEBLA DE HIJAR (LA),TERUEL,75,728,809
44192,44,PUEBLA DE VALVERDE (LA),TERUEL,50,323,373
44193,44,PUERTOMINGALVO,TERUEL,18,18,36
44194,44,RAFALES,TERUEL,17,13,32
44195,44,RILLO,TERUEL,13,5,15
44196,44,RIODEVA,TERUEL,10,6,17
44197,44,RODENAS,TERUEL,11,7,18
44198,44,ROYUELA,TERUEL,16,55,73
44199,44,RUBIALES,TERUEL,5,5,2
44200,44,RUBIELOS DE LA CERIDA,TERUEL,5,5,6
44201,44,RUBIELOS DE MORA,TERUEL,79,189,270
44203,44,SALCEDILLO,TERUEL,0,5,1
44204,44,SALDON,TERUEL,0,5,1
44205,44,SAMPER DE CALANDA,TERUEL,68,52,130
44206,44,SAN AGUSTIN,TERUEL,15,6,22
44207,44,SAN MARTIN DEL RIO,TERUEL,5,6,12
44208,44,SANTA CRUZ DE NOGUERAS,TERUEL,5,5,2
44209,44,SANTA EULALIA,TERUEL,98,229,346
44210,44,SARRION,TERUEL,131,339,520
